"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut_prefilter" "num_neut_postfilter" "num_neut_neutralgenome" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "nSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "num_causal_sig_temp_corr" "num_causal_sig_sal_corr" "num_notCausal_sig_temp_corr" "num_notCausal_sig_sal_corr" "num_neut_sig_temp_corr" "num_neut_sig_sal_corr" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_num_causal_sig_temp.1" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_propvar_corr" "RDA2_propvar_corr" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_Va_temp_prop" "RDA_Va_temp_prop_corr" "RDA_Va_sal_prop" "RDA_Va_sal_prop_corr" "RDA_TPR" "RDA_TPR_corr" "RDA_FDR_allSNPs" "RDA_FDR_allSNPs_corr" "num_RDA_sig_causal" "num_RDA_sig_neutral" "num_RDA_sig_causal_corr" "num_RDA_sig_neutral_corr" "RDA_FDR_neutSNPs" "RDA_FDR_neutSNPs_corr" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "RDA_AUCPR_neutSNPs_corr" "RDA_FPR_neutSNPs" "RDA_FPR_neutSNPs_corr" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa" "RDA_RDAmutpred_cor_tempEffect_structcorr" "RDA_RDAmutpred_cor_salEffect_structcorr" "RDA_absRDAmutpred_cor_tempVa_structcorr" "RDA_absRDAmutpred_cor_salVa_structcorr" "RDA_cor_RDA20000temppredict_tempPhen" "RDA_cor_RDA20000salpredict_salPhen" "RDA_cor_RDA20000temppredict_tempPhen_structcorr" "RDA_cor_RDA20000salpredict_salPhen_structcorr" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal"
"1231268" 1000 10 0.103055871783282 0.0525746566790054 0.539848 4 5.22302308576204e-06 0 0.918503488432728 0.86057214514094 0.920748061221699 0.814872939372306 13 6 9567 9710 9710 4775 3 3 0 0.179752344982434 0.0748161341573811 0.136841452128743 0.0777899473279266 0.136264832025444 9573 0.72263630885837 0.783922290568839 0.192704667788656 0.269624149174389 1 1 1 1 0.998276852383688 0.996887966804979 0.999075785582255 0.998168498168498 3 3 1738 3243 961 1635 0.432203930494277 0.707259014983408 0.433725515705821 0.477430682399874 1741 3246 0.201256544502618 0.342408376963351 0.641254690266496 0.873583985576109 0.666666666666667 0.666666666666667 0.666666666666667 0.714285714285714 0 0 0.000492878897681237 0.00101388252540602 0.600274061502854 0.69012035336634 6 7 2 0 2 2 0 0 0.66 0.34 0.77 0.23 0.395402065689809 0.918508141743028 0.918508141743029 -0.39540206568981 0.641254690266496 0.641254690266496 1 0.649811838084206 0.833333333333333 0.5 0.975961538461538 0.989169675090253 5 48 3 64 0.905660377358491 0.955223880597015 0.405300159479589 0.700592648199996 0.426803072661232 0.0100523560209424 0.0134031413612565 0.74535599249993 0.447213595499958 0.0243523839117451 0.0249984408885066 0.571028372808149 0.253506801982763 0.0834185925232736 0.0425439385552914 0.737232490262748 0.73719138755111 0.493519523498618 0.21987885520979 -0.412310949817667 -0.826709428757182 -0.602982303886277 0.463580264898388 -0.219933154076774 -0.249728290945563 -0.293518578652745 -0.195381499360602 0.97262114086487 0.702933097219793 -0.211075579737039 0.710122052291776
"1231269" 1000 10 0.113449964744449 0.058298612779897 0.550297 3 2.02568569460762e-06 0 0.884271202206376 0.85784054692887 0.89827431912842 0.824084438075372 11 8 24675 25397 25397 12591 4 4 0 0.149516509499181 0.0531460796554308 0.0767480772662834 0.0732300280430698 0.103939127798393 24683 0.770089899689718 0.458433607402829 0.196429656535217 0.122940368812828 1 0.999319385375129 1 0.75 0.999118165784832 0.998219848687138 0.995962314939435 0.993392070484581 4 3 4532 740 2243 451 0.297969300599 0.547815292572162 0.252787994161706 0.259494077251915 4536 743 0.17814311810023 0.0358192359621952 0.760373929500265 0.999319385375129 0.75 0.75 0.857142857142857 0.972477064220184 0.4 0 0.000136651479228256 0.000272943811562509 0.322826844104769 0.75636256247582 21 109 3 2 3 3 0.000158843618457628 0 0.769 0.231 0.643 0.357 0.999826710574373 0.018615821820106 -0.0186158218201064 0.999826710574368 0.760373929500265 0 0.999319385375129 0.999319385375129 0.75 0.375 0.990625 0.994604316546763 6 200 3 205 0.970873786407767 0.985576923076923 0.194150367706918 0.751323456873531 0.377461769054989 0.0158843618457628 0.0162814708919069 0.725240667622842 0.483493778415228 0.0171527973825061 0.0171852548557948 0.823536304772183 0.912488467337845 0.0224732009085263 0.106083634311717 0.821694234032235 0.764601682423447 0.220918597411596 0.766569582329358 -0.171993969850936 -0.0161619359368177 -0.95416170020371 -0.0122066389663327 -0.0306148667398235 0.00965853768129108 -0.0332523737102959 -0.0084147072880605 0.988864526677297 -0.999464576944811 -0.145802562497653 -0.0137683564683237
"1231270" 1000 10 0.13079270665424 0.0799141107419749 0.522552 2 1.97464555112357e-06 0 0.907660102848522 0.863651486441408 0.896619249503988 0.806279222060523 9 6 25315 26706 26706 12772 2 4 0 0.136384486572912 0.0635841187471959 0.157898118433776 0.0632623433496607 0.154908759460082 25321 0.85171129672942 0.448942146322605 0.247920756919906 0.0997136162494721 1 0.919176353138531 1 0.75 0.999695400548279 0.999397227245329 0.991228070175439 0.986842105263158 2 3 6564 339 3316 225 0.665284673028685 1 0.255189886896777 0.268321807294989 6566 342 0.25963044159098 0.0176166614469151 1 0.919176353138531 1 0.75 0.935483870967742 0.972477064220184 0.6 0.625 4.40081363475286e-05 8.74493439786406e-05 0.266403606881453 0.750284504383671 31 109 2 3 3 2 0.000234888819292202 0.000391481365487003 0.775 0.225 0.73 0.27 0.999897853099581 0.0142927732385863 -0.0142927732385864 0.99989785309958 1 0.720139951433317 0.919176353138531 0.919176353138531 0.833333333333333 0.666666666666667 0.996723460026212 0.997317236753856 5 577 4 615 0.991408934707904 0.993537964458804 0.187932429457073 0.509384349213124 0.343806807763681 0.0451769495772001 0.0481522079549013 0.774596669241483 0.552052447473883 0.01256412906195 0.0161905497848416 0.667896498645954 0.917952729707242 0.0755433059462013 0.104566776573626 0.824645341387077 0.672683272991515 0.191093015668151 0.683752228933602 -0.957545749194059 -0.0266637618958765 0.114569813651705 -0.0316627301871327 -0.000473988965962453 0.0258828073289614 0.016483270247846 -0.0102214189691193 0.122003384812978 -0.122608709633204 0.990751772582122 -0.990583337348184
"1231271" 1000 10 0.101320053599743 0.0467304610020052 0.576502 1 1.59530342671176e-06 0 0.952353558853508 0.850924021322396 0.923220290900335 0.871601654179357 10 9 31333 31632 31632 15770 6 3 0 0.0941128823695749 0.104215481704289 0.113481928148801 0.105207977021837 0.112469415457577 31342 0.49450552540652 0.476092080447415 0.230607774030583 0.0915982745603815 0.94478021206546 1 0.666666666666667 1 0.999476096922069 0.998985544002029 0.983870967741935 0.98 4 3 7631 183 3939 147 0.00546714619606092 0.033022294146321 0.35176759514306 0.471012437323572 7635 186 0.249778059606848 0.00932149651236525 0.862782444181293 1 0.333333333333333 1 0.888888888888889 0.967391304347826 0 0 0.000126748154669898 0.000254515135186817 0.464878145434264 1 18 92 2 0 3 2 0 0 0.841 0.159 0.757 0.243 0.99999934324733 -0.00114608241907097 0.00114608241907095 0.999999343247327 0.862782444181293 0.227758972872113 1 1 0.555555555555556 0.666666666666667 0.996825396825397 0.995571955719557 5 517 6 466 0.990421455938697 0.98728813559322 0.162320769613333 0.556163149310991 0.545731401097446 0.0327837666455295 0.0295497780596068 0.551245910526377 0.691023319080643 0.0128333383040421 0.013829684241924 0.467320423882063 0.950427410900468 0.00735550312237487 0.134770589454552 0.799076603960104 0.810112850623522 0.127681544925383 0.820754133606095 -0.968970427650383 0.00284132958006325 -0.00993541082285652 -0.0244503674867879 0.0113662836622503 0.000825675500620902 NA NA -0.021229386621888 0.999647166325417 0.998687886383421 -0.00159379728172508
"1231272" 1000 10 0.091694315415349 0.0430336740751998 0.569007 2 1.63062974920914e-06 0 0.947530384105656 0.865805830889614 0.926202906142668 0.859812775979258 18 10 30653 30976 30976 15487 6 4 0 0.0680850182969327 0.0440170778002695 0.102123079776174 0.0449829950501909 0.101923568322612 30663 0.82678017640906 0.457451676165036 0.169486383208084 0.104035544384661 0.999083977164577 0.998971805981177 0.833333333333333 0.75 0.998526812021214 0.997291440953413 0.991847826086957 0.989247311827957 5 3 3389 365 1841 276 0.456577648629536 0.673333257025637 0.256522724859867 0.284724361253264 3394 368 0.118873894233874 0.0178213985923678 0.841943295054083 0.998971805981177 0.666666666666667 0.75 0.948051948051948 0.973913043478261 0 0.25 0.000154413158515568 0.000320788135090677 0.452675446857308 0.752217864788362 77 115 4 0 3 4 0 6.45702847549558e-05 0.72 0.28 0.838 0.162 0.999240389112063 0.0389697930091445 -0.0389697930091444 0.999240389112062 0.841943295054083 0.378181945590965 0.998971805981177 0.998971805981177 0.7 0.5 0.995535714285714 0.996451383960255 7 504 5 543 0.986301369863014 0.990875912408759 0.19017945916814 0.700655017096116 0.309140111686381 0.0325434235164977 0.035061664621941 0.692244378238118 0.489897948556636 0.0128977604028993 0.0142281770912158 0.10863904390484 0.934199885773201 0.00605118383499008 0.134860067983317 0.847041288422549 0.818858656351099 0.0404624203985147 0.813299436842322 -0.347840186290665 0.0111507547289862 -0.914681270091385 -0.0423658392169998 -0.0384066323212955 -0.00729587776467129 0.00373641024225924 0.0364213633050037 0.946714539093466 -0.959265439244442 -0.318984818451452 -0.279730375927005
"1231273" 1000 10 0.11924649905398 0.0665879364879728 0.550813 2 5.68763508133318e-06 0 0.932206138680506 0.830202083875716 0.905481682079342 0.801146401458566 15 11 8780 8937 8937 4492 5 6 0 0.176091494421804 0.0680066917371819 0.13725892878646 0.073092732881986 0.133172079051888 8791 0.620306342022834 0.400408258580434 0.246950543722043 0.120703880850776 0.811637795269036 0.472778136749618 0.6 0.5 0.998847483672685 0.997709923664122 0.98876404494382 0.982954545454545 3 3 2600 264 1307 173 0.0501441635098105 0.0987421794038947 0.0616054957767334 0.163746111417878 2603 267 0.290961709706144 0.0385129118432769 0.811637795269036 0.472778136749618 0.6 0.5 0.85 0.666666666666667 0 0 0.00208409448915531 0.0058164917979435 0.36345949228935 0.605125757049642 20 9 3 0 3 3 0 0 0.797 0.203 0.67 0.33 0.999886201480911 -0.0150858903641523 0.0150858903641525 0.999886201480909 0.811637795269036 0.380028000497956 0.907034258945516 0.840860751721863 0.727272727272727 0.545454545454545 0.978201634877384 0.983379501385042 8 121 6 135 0.937984496124031 0.957446808510638 0.299354635265436 0.551822926209024 0.551827540014342 0.0269367764915405 0.030053428317008 0.682242292337953 0.703526470681448 0.0203946875699334 0.0353965853906921 0.498768646184678 0.832373152845325 0.076545773221515 0.113240430273133 0.780771493716735 0.657141966730337 0.0602977616584307 0.686131574073018 0.905621759379839 0.0212991889987716 -0.283383790321801 0.145505895677714 0.0512546516719236 -0.0056822838062055 -0.124743842403467 0.0962721619237076 0.352532421545264 -0.994820919581598 0.9335127077072 0.0883264544885184
"1231274" 1000 10 0.128664455396285 0.0746891424926011 0.299575 2 2.03541624262162e-06 0 0.831192581627688 0.824924210939753 0.691072886890796 0.658366457788286 17 12 24553 25217 25217 12087 4 8 0 0.19209746834725 0.0594763094874862 0.122003772480163 0.081370902248846 0.103328631248647 24565 0.781136196174683 0.085966780318939 0.355330101108412 0.0586284101665657 0.994916970582705 0.282593368526615 0.75 0.25 0.999750540495593 0.999505928853755 0.916666666666667 0.92 3 2 12023 22 6069 23 0.00133539183445208 0.00241775303900083 0.222197437256352 0.250783927343753 12026 24 0.50210970464135 0.00190287085298254 0.994916970582705 0.450591367043079 0.75 0.5 0.974137931034483 0.935483870967742 0.96 0 0.000138528946139527 0.000294295149487755 0.165426751565303 0.62163324279547 116 62 3 72 4 3 0.00595681310498883 0 0.973 0.027 0.589 0.411 0.99999996943401 0.000247248820964926 -0.0002472488209649 0.999999969434009 0 0 0.380340368390913 0.476440734204285 0.333333333333333 0.416666666666667 0.986348122866894 0.993773349937733 4 54 5 254 0.931034482758621 0.980694980694981 0.0773696299045865 0.23460927756052 0.180648416315183 0.00446760982874162 0.021014312898155 0.638978451064697 0.540295467239169 0.0107113854797625 0.0243148948226627 -0.135538438642535 0.715892001549892 -0.00518574305348814 0.0980048606935167 0.795697536368453 0.610778851847319 -0.0983060219752595 0.627229031326521 -0.993572773204963 2.85524349231983e-05 0.0171441783105588 -0.035379475032163 -0.0481554893304179 -0.000337466566528701 0.187429669860909 0.0409350754938828 0.0639337022932273 0.999764718474555 0.993143403640384 -0.00102971683583659
"1231275" 1000 10 0.136995639322908 0.0767434852311511 0.292764 2 1.75401669823897e-06 0 0.846617841457293 0.725948450819617 0.818123097484769 0.678824319192131 13 3 28503 30202 30202 14444 1 2 0 0.152914603982755 0.0340958287844369 0.0973321020268672 0.0321419005429659 0.0967301124275731 28506 0.839094251272453 0.616421930652129 0.416480233136027 0.0504449472769958 1 1 1 1 0.999937876622973 0.999871959026889 0.970588235294118 0.971428571428571 1 2 16096 66 7809 68 0.00371288267252012 0.00688080647183398 0.515135024379543 1 16097 68 0.540639711991138 0.00470783716422044 1 1 1 1 0.909090909090909 0.991869918699187 0 0.857142857142857 0.000192406363810349 0.000497182659046302 0.54273268928041 1 11 246 1 0 2 1 0 0.00083079479368596 0.97 0.03 0.731 0.269 0.999895857754097 -0.0144316889585713 0.0144316889585713 0.999895857754097 1 1 1 1 1 1 0.999076070218663 0.999022801302932 3 1431 3 1322 0.997907949790795 0.997735849056604 0.357943037685552 0.717085098189971 0.66731339683108 0.0990722791470507 0.0915258931044032 0.816496580927726 1 0.00837563187576454 0.0118448278696891 0.575420843909314 0.995038402352076 0.0101932309937897 0.16399378989026 0.692113503362744 0.682722052085976 0.155054554584667 0.716685535148572 -0.97571265266905 0.0132208984407314 0.143345715881088 -0.0176701471842593 0.524198791347713 -0.0126477007175764 -0.457866998853764 0.0263268822948455 -0.640421511857148 -0.996450812072584 -0.762669951998848 -0.0818004106534362
"1231276" 1000 10 0.127046663249379 0.0582641851815634 0.327672 9 1.56167036261986e-06 0 0.91286280357379 0.817805671487075 0.80815515263266 0.673873040850174 19 14 32003 32291 32291 16007 3 11 0 0.121116025367484 0.104916907099962 0.125016088196573 0.105427438603505 0.122611220363303 32017 0.779693338180441 0.0798920523054388 0.367228352200922 0.0476434569474024 1 0.162984538139881 1 0.0909090909090909 0.999810462471569 0.999618902439024 0.947368421052632 0.95 3 1 15825 18 7869 19 0.00180107364838489 0.00448131870425572 0.0969680995486589 0.183843615097275 15828 19 0.49159742612607 0.00118698069594552 0.998305737254467 1 0.666666666666667 1 0.5 0.944162436548223 0 0 0.000562394443094527 0.00183159719054776 0.252096516217808 1 4 197 2 0 11 2 0 0 0.974 0.026 0.737 0.263 0.999995425885484 0.00302460048789488 -0.00302460048789452 0.999995425885483 0.998305737254467 0 0.631935020756766 0.847663136965135 0.571428571428571 0.714285714285714 0.994471319972357 0.992389649923896 8 453 10 379 0.982646420824295 0.974293059125964 0.0905623436463407 0.332719237485596 0.32773760568719 0.0283001186980696 0.0236771412507028 0.349428278907306 0.335242617200756 0.00794160206854903 0.0246986136847729 0.136113988454519 0.723563699757858 -0.00106022230613437 0.106503877774348 0.783306999256282 0.676919818535936 0.01557368921716 0.683035454210093 -0.976346463890514 -0.00384178318067018 0.00891111513464224 0.00893418178187443 0.00535898387083506 -0.00256409365883782 -0.799673428209217 -0.00897459077576273 -0.0158248245637838 0.999858263295741 -0.999513006134781 -0.00744482652905855
"1231277" 1000 10 0.115161868388539 0.0462326777566856 0.32852 9 1.60205062479974e-06 0 0.867455568724536 0.772985481099271 0.818273156481101 0.693588504470218 17 12 31198 31532 31532 15433 3 9 0 0.0791049083008727 0.146841157152688 0.131723339392715 0.146656145523756 0.132119858843923 31210 0.766442389468258 0.062270027598443 0.307232846173537 0.056689121720794 0.946282439266845 0.243584334109404 0.666666666666667 0.111111111111111 0.999838670646124 0.999668049792531 0.933333333333333 0.9375 2 1 12395 14 6023 15 0.00526805113625467 0.00826934483004693 0.111839811154214 0.113413168376566 12397 15 0.390267608371671 0.000971943238514871 0.946282439266845 0.987953991794028 0.666666666666667 0.888888888888889 0.846153846153846 0.947368421052632 0.333333333333333 0.333333333333333 6.31128126649116e-05 0.000130107040413108 0.304787970686291 0.905030925781666 13 152 2 1 8 2 6.47962159009914e-05 0.000259184863603966 0.955 0.045 0.668 0.332 0.999987613385921 -0.00497725574306967 0.00497725574306997 0.99998761338592 0.946282439266845 0.420462829707459 0.713347115591452 0.939951697396928 0.5 0.666666666666667 0.995165189363417 0.9938884644767 6 462 8 442 0.987179487179487 0.982222222222222 0.10540200688678 0.194102110274981 0.184966826310108 0.029935851746258 0.0286399274282382 0.584306547468143 0.542782456065775 0.0062948569395082 0.0219962954885695 0.41010728588607 0.743766927093396 0.0244556091422062 0.141214063380743 0.740179887800507 0.70072082088376 0.100134336178297 0.701281544256056 -0.989190518908928 0.00319574371390619 -0.0189381536366783 -0.0241250251587742 0.0661522782670807 -0.00557131885677511 -0.354984487609383 0.0251458795388574 -0.088425005425441 -0.999750248704267 0.994826345613099 0.00871773370762253
"1231278" 1000 10 0.179592446479217 0.126171682348583 0.269218 9 3.77187688593844e-06 0 0.903440291753114 0.785543983576882 0.732875733615808 0.65068680945587 16 8 13248 13378 13378 6657 3 5 0 0.231349698399446 0.0981535566303624 0.105931258449201 0.0982191895522243 0.104971032477797 13256 0.759156410801791 0.156253719678908 0.386421928469849 0.0552833997967816 1 0.630659901834271 1 0.2 0.999581589958159 0.999134698586674 0.916666666666667 0.916666666666667 3 1 7167 11 3464 11 0.00236577034246527 0.00406814719517784 0.201290102998357 0.202769298834052 7170 12 0.520354514045366 0.00165239597416254 0.43105503436418 0.764013076978211 0.333333333333333 0.4 0.666666666666667 0.92 0.5 0 0.000148248591305133 0.000300411097452269 0.277702902822264 0.894639484342174 3 25 1 1 2 1 0.000150217815832958 0 0.977 0.023 0.793 0.207 0.999940682599892 -0.0108917988258025 0.0108917988258023 0.999940682599892 0 0 0.630659901834271 0.764013076978211 0.125 0.25 0.987179487179487 0.991489361702128 1 7 2 63 0.875 0.969230769230769 0.128050640081138 0.138500725686152 0.138190641318901 0.0010515247108307 0.00946372239747634 0.801783725737273 0.340168025708305 0.0165050274032751 0.00488853893349381 0.538361742381498 0.761641665303952 0.00762412045621012 0.168189977282386 0.74133505047677 0.523512516534379 0.104702466952048 0.555286699545184 -0.983424341225289 0.0116203840856066 0.0748897704381099 -0.027327820690079 0.210464498972843 -0.00985617341231863 -0.306077757372521 -0.0245440924252241 -0.29477715595188 -0.99975170696612 -0.950998971303525 -0.00835031164182236
"1231279" 1000 10 0.0734935198476542 0.0415277433393635 0.401278 3 2.01531640467553e-06 0 0.79169972189206 0.744682345221936 0.867678798029878 0.814488216025785 15 7 24803 25461 25461 12421 3 4 0 0.123762911677125 0.0731656812236526 0.0706294370548704 0.0825409543708729 0.0972161430363037 24810 0.790172847304442 0.558287830542032 0.200490922910469 0.203552993786845 1 0.994854642898419 1 0.75 0.999380165289256 0.998880597014925 0.999375130181212 0.998808578236696 3 3 4837 4798 2677 2515 0.209602794186075 0.686260034530741 0.0492886937209557 0.254712116695646 4840 4801 0.215522099669914 0.202479671524032 0.954635058437644 0.994854642898419 0.666666666666667 0.75 0.777777777777778 0.666666666666667 0 0.25 0.000215789016388412 0.000493977790006483 0.537908565516356 0.752018344474089 9 9 2 0 3 2 0 8.05088157153208e-05 0.522 0.478 0.648 0.352 0.697097537850181 -0.716976305552155 -0.716976305552155 -0.697097537850179 1 0 0.994854642898419 0.709165657453393 0.857142857142857 0.285714285714286 0.983098591549296 0.99468085106383 6 97 2 138 0.941747572815534 0.985714285714286 0.243266934153657 0.598317306151595 0.00689626297513765 0.00780935512438612 0.0111102165687143 0.845154254728517 0.720082299823096 0.0155078438106468 0.016434220635756 0.476618498802233 0.565846078641269 0.0126223428184685 0.0233992914496469 0.715021008520667 0.774487446900791 0.233379907767458 0.15183968297013 -0.721292421321723 0.651053055518124 -0.64231113746221 -0.727314301379465 -0.0482140033858564 0.0469097550948803 0.0290139014837651 -0.0526247735147487 0.701219888092846 0.777563900636089 -0.712028966875601 0.626467375372619
"1231280" 1000 10 0.0656174875744508 0.0379956873042167 0.397969 2 1.94567670635847e-06 0 0.735050575255448 0.721785832332079 0.938632342071678 0.865593745111418 14 7 25691 27075 27075 12761 4 3 0 0.126025590785101 0.0370626169455252 0.080806896659192 0.109925646697855 0.0819708823113209 25698 0.652007617319346 0.828851756835261 0.232506932152053 0.176273831773511 1 1 1 1 0.999334221038615 0.998686371100164 0.99917149958575 0.998446400828586 4 3 6004 3618 3041 1928 0.105951727479289 0.502791515889196 0.666984304461593 0.667344430624722 6008 3621 0.238304208134159 0.151085338139644 0 0.995332355512724 0 0.666666666666667 NA 0.957446808510638 NA 0 0.000108998262513538 0.000221724371638032 0.669781546896393 0.677278013638445 0 47 0 0 2 0 0 0 0.52 0.48 0.707 0.293 0.971730987301602 0.236090847594427 -0.236090847594427 0.971730987301603 0.99258326354659 0.112364177582929 0.995332355512724 0.995332355512724 0.714285714285714 0.571428571428571 0.996320824135394 0.996070726915521 5 619 4 447 0.99198717948718 0.991130820399113 0.29601621589881 0.325100582069451 0.431746916767916 0.0485071702844605 0.0350286027740773 0.617213399848368 0.845154254728517 0.0116062213846205 0.0106999357083046 0.11605347888896 0.970561584064607 0.021268931713447 0.0747695938803184 0.697533988939909 0.761001445497105 0.184358420102347 0.427543413906221 -0.169586758459773 -0.787756244494058 -0.936886757489127 0.127000736227084 -0.00135008875118502 -0.00806282539224959 0.0391739957217493 0.549704566757333 0.982907953358628 -0.136036966661673 -0.177878342070191 -0.98886896580234
"1231281" 1000 10 0.0623893005272208 0.0364480523573377 0.391433 4 1.56411299152251e-06 0 0.894081965791599 0.797325055389826 0.936626046984715 0.858835495955728 18 9 31958 32310 32310 16108 3 6 0 0.0778010509266197 0.112582424127463 0.0424880749185802 0.11160369922638 0.042094672833753 31967 0.750978579564708 0.827822698549601 0.223342874388034 0.162165320340696 0.999997129136268 0.958535491901447 0.666666666666667 0.833333333333333 0.999725802029065 0.99941673957422 0.998295260825094 0.99691738594328 2 5 7292 2928 3427 1617 0.349724744404447 0.409801239867446 0.252017781225693 0.674904591279828 7294 2933 0.212751427861932 0.100384901912093 0.999997129136268 0.730245019092391 0.666666666666667 0.666666666666667 0.866666666666667 0.963302752293578 0 0 6.82787162696874e-05 0.000138659357933335 0.206434544854564 0.677318466156025 15 109 2 0 4 2 0 0 0.61 0.39 0.545 0.455 0.999781112788807 0.0209219146058969 -0.0209219146058966 0.999781112788805 0.999997129136268 0 0.730245019092391 0 0.666666666666667 0 0.995391705069124 1 6 515 0 416 0.988483685220729 1 0.10716829994595 0.666939506465248 0.00191494527397496 0.0319716910851751 0.0258256766823938 0.47280542884465 0.667297681163508 0.00495981048811113 0.0147717107260935 0.896317092030058 0.482031590015971 0.0133245748185795 0.01577541894048 0.766433192574574 0.835448775984605 0.0631320734043469 0.0495189155894117 -0.97012370404047 -0.0127273967483611 0.0151951013724052 -0.976144697067464 0.016407423161031 -0.00903380984076978 -0.0428758789854101 -0.0243188176264764 -0.0318627012130256 0.999592710436972 -0.998473439116159 -0.00368640966546506
"1231282" 1000 10 0.0758040969162665 0.0371140119086265 0.385092 3 1.6104615582826e-06 0 0.858474225765464 0.728569441556385 0.92918784773653 0.843017427122644 11 8 31039 31388 31388 15554 3 5 0 0.0590701715420965 0.0441446988928568 0.19306731596833 0.0445574232706689 0.1939392842812 31047 0.846522786715258 0.852501385886071 0.165162257483906 0.183825384420807 1 1 1 1 0.998995311453449 0.998063266623628 0.998870566975378 0.998137108792846 3 5 2983 4422 1546 2679 0.279951383128676 1 0.71745240969438 0.919881164425286 2986 4427 0.0993956538510994 0.172238652436672 1 1 1 1 0.921052631578947 0.953271028037383 0 0.166666666666667 8.56555555666846e-05 0.000179464632639736 0.676602099560388 1 38 107 3 0 5 3 0 6.42921435000643e-05 0.575 0.425 0.551 0.449 -0.0809162346373878 0.996720905254879 0.99672090525488 0.0809162346373879 1 0 1 0.930704939839188 1 0.375 0.994907702100573 0.997345132743363 8 469 3 495 0.983228511530398 0.993975903614458 0.420370122406257 0.888110064202081 0.12894171669848 0.0301530153015302 0.0318246110325318 0.712696645099798 0.41576092031015 0.0138644234519791 0.0179392245087233 -0.273716893726958 0.362554766023426 0.000469066291542636 0.0459475506852097 0.724294883341942 0.806879824157454 -0.0194666321835247 0.0475968200709298 -0.0858006135318931 0.970225004487962 -0.971436262402365 -0.0818401086372064 -0.0186801676083358 0.0248113551944402 -0.0552430621623015 -0.0363462756664443 0.996675348531753 0.108598585258268 -0.0682656974121489 0.993001556831727
