"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut_prefilter" "num_neut_postfilter" "num_neut_neutralgenome" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "nSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "num_causal_sig_temp_corr" "num_causal_sig_sal_corr" "num_notCausal_sig_temp_corr" "num_notCausal_sig_sal_corr" "num_neut_sig_temp_corr" "num_neut_sig_sal_corr" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_num_neut_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_propvar_corr" "RDA2_propvar_corr" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_Va_temp_prop" "RDA_Va_temp_prop_corr" "RDA_Va_sal_prop" "RDA_Va_sal_prop_corr" "RDA_TPR" "RDA_TPR_corr" "RDA_FDR_allSNPs" "RDA_FDR_allSNPs_corr" "num_RDA_sig_causal" "num_RDA_sig_neutral" "num_RDA_sig_causal_corr" "num_RDA_sig_neutral_corr" "RDA_FDR_neutSNPs" "RDA_FDR_neutSNPs_corr" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "RDA_AUCPR_neutSNPs_corr" "RDA_FPR_neutSNPs" "RDA_FPR_neutSNPs_corr" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa" "RDA_RDAmutpred_cor_tempEffect_structcorr" "RDA_RDAmutpred_cor_salEffect_structcorr" "RDA_absRDAmutpred_cor_tempVa_structcorr" "RDA_absRDAmutpred_cor_salVa_structcorr" "RDA_cor_RDA20000temppredict_tempPhen" "RDA_cor_RDA20000salpredict_salPhen" "RDA_cor_RDA20000temppredict_tempPhen_structcorr" "RDA_cor_RDA20000salpredict_salPhen_structcorr" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "gwas_TPR_sal" "gwas_TPR_temp" "gwas_FDR_sal_neutbase" "gwas_FDR_temp_neutbase" "clinalparadigm_sal_proptop5GWASclines" "clinalparadigm_temp_proptop5GWASclines" "clinalparadigm_sal_propsigGWASclines" "clinalparadigm_temp_propsigGWASclines"
"1231536" 1000 10 0.0474520356120582 0.0254721250030861 0.398019 1 1.5823285547011e-06 0 0.838049364688278 0.70809951796488 0.95016241513544 0.842837034836979 10 6 31593 31950 31950 15841 6 6 0 0.0805063734476425 0.0866742257856308 0.0714365691745921 0.0854799401361542 0.0711116398267648 31599 0.284463502188906 0.481744554222177 0.224017602455147 0.152994297593352 0.947852237429066 0.911694026931186 0.5 0.5 0.999589771639546 0.999185446646755 0.998822605965463 0.997219647822057 3 3 7310 2545 3680 1076 0.0231657835403997 0.167361203580439 0.225599777432048 0.452401931720442 7313 2548 0.232308566378385 0.0679250047345496 0.426049874548655 0.911694026931186 0.166666666666667 0.5 0 0.96551724137931 0 0.25 0.350985352937456 0.568853964817066 0.350985352937456 0.568853964817066 1 87 1 0 3 1 0 6.31273278202134e-05 0.635 0.365 0.665 0.335 0.99938425595897 0.035087162058736 -0.0350871620587359 0.999384255958969 0.615998419543982 0 0.998833928887518 0 0.833333333333333 0 0.996301775147929 1 5 550 0 534 0.990990990990991 1 0.387640377896782 0.670575274542526 0.0014593206858147 0.0347200303011174 0.0337099930559939 0.866666666666667 0.866666666666667 0.00653256143278568 0.0154323295705267 0.552911068204093 0.743242930060721 0.013269154170071 0.0121330037850018 0.666289874398836 0.820043303931893 0.0447578804986681 0.0712041518160196 -0.968576513509281 -0.0226358780839689 -0.0272625575751192 0.976093355705582 -0.0353213426372339 -0.0161067254564006 NA NA 0.0637011745148458 0.999457597385871 -0.996738097265332 0.00570439025199416 0.666666666666667 0.833333333333333 0.997417688831504 0.979253112033195 0.129113924050633 0.284177215189873 0.100089632506722 0.32108843537415
"1231537" 1000 10 0.0700845838611102 0.037472137114756 0.395883 3 1.57748611812216e-06 0 0.785291854455565 0.633434256102837 0.936006356271727 0.828537152591042 12 6 31690 32024 32024 15954 6 6 0 0.0565850019813849 0.178246163966369 0.0937486204001665 0.180865707388915 0.0944651206306944 31696 0.38633992545489 0.270320741191077 0.165122994216862 0.176282400653509 0.642941091295082 0.903128257878795 0.5 0.333333333333333 0.998984083982391 0.997946611909651 0.999485596707819 0.998773758430411 3 2 2950 3886 1458 1629 0.0168545713048026 0.0710428536654794 0.0313760585943102 0.33373773191501 2953 3888 0.0913877397517864 0.10210605490786 0.640861096138739 0.903128257878795 0.333333333333333 0.333333333333333 0.846153846153846 0.978260869565217 0 0 0.125849256935655 0.453432031746476 0.125849256935655 0.453432031746476 13 92 2 0 2 0 0 0 0.562 0.438 0.542 0.458 -0.0713101865960379 0.997454188064614 0.997454188064615 0.0713101865960373 0.909554707448843 0.0732884230657771 0.977446330214972 0.377269509686924 0.833333333333333 0.333333333333333 0.996765847347995 0.998466257668712 5 544 2 614 0.990892531876138 0.996753246753247 0.127541313937631 0.738157591401309 0.33516231043336 0.0340980318415444 0.0384856462329196 0.333333333333333 0.733333333333333 0.0156115057076601 0.0139029516240511 0.397072662096695 0.244130733433372 0.0160197945765651 0.0338837095436009 0.619865166723549 0.813140551899644 -0.0226118426326017 0.0136524332876086 -0.0938702030501357 0.974362073112661 -0.974791929326148 -0.0941638193994254 -0.0162681808111272 0.0215005578464326 0.0226126075440256 -0.0213104617859346 0.995514477661749 0.117978514660054 -0.0793220847568941 0.991916648490528 0.5 0.833333333333333 0.909090909090909 0.929577464788732 0.208832807570978 0.133123028391167 0.408695652173913 0.206982543640898
"1231538" 1000 10 0.0706465686273124 0.0401783158981479 0.379878 3 4.84167715696717e-06 0 0.813910550988927 0.683224368094291 0.921749727623878 0.817414774737554 10 5 10322 10454 10454 5173 5 5 0 0.204003556494537 0.085629014877262 0.0652268752659538 0.0889202338021493 0.0728151654549572 10327 0.450839680272708 0.503586168415187 0.270609513833998 0.235977675695602 0.863237147334848 0.850105631932656 0.6 0.8 0.999145785876993 0.998330550918197 0.998579040852576 0.997047970479705 3 4 3509 2811 1794 1351 0.000763254817911868 0.001519041043133 0.0072675687752109 0.0658211412062883 3512 2815 0.346800695921129 0.261163734776725 0.190689949479462 0.485556675635692 0.2 0.4 0.666666666666667 0.818181818181818 0 0 0.234130232719397 0.417034741939581 0.234130232719397 0.417034741939581 3 11 1 0 2 0 0 0 0.677 0.323 0.761 0.239 -0.836672566699372 0.547703401607736 -0.547703401607735 -0.836672566699372 0.408388085711823 0.399838228365693 0.283916714197689 0.149894368067344 0.4 0.2 0.964285714285714 0.994117647058824 2 16 1 92 0.888888888888889 0.989247311827957 0.210202607548889 0.233854971910736 0.00854068704273186 0.0030929827952832 0.0177846510728784 0.6 0.4 0.0114780727562293 0.0256999850133332 0.850371943473199 0.639719954260293 0.046476045210146 0.0197911103869237 0.616703068133556 0.710314548050616 0.315575634034408 0.138389980643264 -0.799419542853949 0.498709000591029 -0.506140081600312 -0.831428917549054 -0.40235369081844 -0.282274342189086 0.12061140832838 0.0316829443006109 0.851218273868159 -0.969946687876542 -0.510870576685318 -0.240032675750862 1 0.6 0.99498997995992 0.999076070218663 0.334622823984526 0.423597678916828 0.296703296703297 0.347912221883572
"1231539" 1000 10 0.0945145429537903 0.0463718238043581 0.395647 3 1.99824154743825e-06 0 0.751114602767651 0.643827155622178 0.888299651687042 0.802076464989499 15 6 25016 25729 25729 12500 6 6 0 0.137487578729588 0.0751209176408279 0.0708733230414427 0.0854227304198526 0.0935572630371918 25022 0.088495828487368 0.429585738057776 0.189486188094679 0.124849619061575 0.689294170305762 0.920406041881883 0.166666666666667 0.5 0.999760994263862 0.99950495049505 0.996655518394649 0.990595611285266 1 3 4183 894 2019 316 0.0513211267701337 0.167029815316663 0.170005353254145 0.179498515993762 4184 897 0.16152 0.02528 0.689294170305762 0.987948938968155 0.166666666666667 0.666666666666667 0.96 0.84 0.5 0 0.264278807928072 0.833422952076206 0.264278807928072 0.833422952076206 25 25 1 1 4 0 8e-05 0 0.74 0.26 0.647 0.353 0.999999073294215 0.00136140027642154 -0.00136140027642129 0.999999073294212 0.970742205192867 0.281448034887105 0.987963250492985 0.987948938968155 0.833333333333333 0.666666666666667 0.992319508448541 0.993485342019544 5 211 4 202 0.976851851851852 0.980582524271845 0.251578985426175 0.563009655479333 0.35573071177552 0.01688 0.01616 0.466666666666667 0.6 0.00412184909155034 0.0157038726175178 0.503704920660678 0.814019926997194 0.00721398991770806 0.10579181535744 0.609726097872859 0.728540458800805 0.249687498872676 0.745397991941548 -0.171774415812555 -0.0761597437071959 0.953333017894661 -0.024350704604268 -0.0581517931391241 -0.0636195841562414 0.0316714317359044 -0.0239536455550662 0.992634235570723 0.998845647900559 0.118111753293829 -0.038272775612343 0.833333333333333 0.833333333333333 0.999229821318546 0.997947454844007 0.428115015974441 0.238817891373802 0.0645788336933045 0.202829354553492
"1231540" 1000 10 0.120061041146965 0.0646146373911721 0.384298 2 1.95740682743501e-06 0 0.6834689041637 0.559330103509455 0.903796609504134 0.81647297389238 12 8 25536 26897 26897 12936 8 8 0 0.128581973745087 0.134181876855456 0.127883000693147 0.119286605403583 0.136154267608193 25544 0.266994185257246 0.3840241063605 0.22771059106766 0.102355475422853 0.155168122562745 0.631003421318719 0.25 0.375 0.999660383766344 0.999294532627866 0.991071428571429 0.968421052631579 2 3 5887 333 2833 92 0.000345786017392435 0.000699896597519678 0.0444963064402934 0.147528777734307 5889 336 0.21900123685838 0.00711193568336425 0 0.782293370174622 0 0.5 NA 0.885714285714286 NA 0 0.254175851863889 0.690766477713174 0.254175851863889 0.690766477713174 0 35 0 0 4 0 0 0 0.756 0.244 0.727 0.273 0.999871653675004 0.0160211166031228 -0.0160211166031229 0.999871653675005 0.635396318746256 0.692795346577384 0.944864079477499 0.955294628908536 0.625 0.75 0.996331621423331 0.995454545454545 5 466 6 486 0.989384288747346 0.98780487804878 0.0549214644368821 0.323479398926611 0.293493505065328 0.0360235003092146 0.037569573283859 0.285714285714286 0.714285714285714 0.0127820975588654 0.0220787472624527 0.343454203462881 0.94569513603078 0.0142419673796339 0.0723214549552119 0.523778578206053 0.681855300617743 0.282715673521883 0.696465810302356 -0.155532704224703 -0.0611332846868434 -0.950905963970298 -0.013039435309622 -0.0279528620867747 -0.052115862044896 -0.0693309365856051 -0.00705503969128021 0.990020366197773 0.996762357352489 -0.129008231161559 -0.0581076990838833 1 0.875 0.998592045054558 0.99803536345776 0.245696400625978 0.192488262910798 0.0282947368421053 0.21003963011889
"1231541" 1000 10 0.0926872300752783 0.0501823890813105 0.399701 4 1.5798786653185e-06 0 0.74854545749148 0.627442802344912 0.91505289138921 0.833468554122875 12 8 31640 32006 32006 15996 8 8 0 0.0869830200748232 0.145841826057032 0.106161302179799 0.148837982437299 0.104877319285682 31648 0.225020863107769 0.302480137636601 0.214431000580497 0.0941087365439204 0.602126031107912 0.642950879853239 0.25 0.25 0.999691500848373 0.999407758365413 0.991561181434599 0.945945945945946 2 2 6481 235 3375 35 0.00161945906705019 0.0028681514947029 0.128395868604909 0.14788447142521 6483 237 0.21099024756189 0.00218804701175294 0.131628715751293 0.904713450592072 0.125 0.625 0 0.96 0 0.375 0.199412473817052 0.634415350893073 0.199412473817052 0.634415350893073 1 125 1 0 5 3 0 0.00018754688672168 0.803 0.197 0.812 0.188 0.999990271683535 -0.00441095661779002 0.00441095661779005 0.999990271683538 0.991922474052299 0.521425158695681 0.994834539669682 0.904713450592072 0.75 0.625 0.99585635359116 0.996456413890858 6 523 5 489 0.988657844990548 0.989878542510121 0.14740729629293 0.504198501645204 0.380995224177505 0.0326956739184796 0.0305701425356339 0.642857142857143 0.785714285714286 0.00926293281621618 0.0132544827621754 0.358930503357657 0.92294099265638 0.0104022199073796 0.125603049104758 0.60019528459228 0.792733234918365 0.0318090968169121 0.796252259021162 0.967527080749598 -0.000422762440617048 0.0281694689458912 -0.0193364524558051 -0.0168634564480395 -0.00162658858834625 0.0206754119985649 0.0132594973210917 -0.0458118589171854 0.99951518640809 0.998189744480133 -0.000432796041545123 0.875 0.625 0.998730043541364 0.99753815854259 0.147820593809223 0.210991787744788 0.0197269851839521 0.191586748038361
"1231542" 1000 10 0.0831234150849452 0.0303070760065129 0.414156 2 1.59723996933299e-06 0 0.824692239015691 0.665728068288165 0.924653922672161 0.822010597413098 12 9 31295 31609 31609 15776 9 9 0 0.0626183043588931 0.099894583981883 0.0861620812932152 0.0966223194141037 0.0853935438439331 31304 0.201014573910441 0.355788345569857 0.15928146593202 0.106136300508894 0.547700754930879 0.370864089045103 0.333333333333333 0.222222222222222 0.998877245508982 0.997592295345104 0.994623655913978 0.978260869565217 3 2 2669 370 1243 90 0.00953654059054054 0.0261652703326325 0.0387924187566628 0.130251555555433 2672 372 0.0787905679513185 0.00570486815415821 0.420173679258843 0.969383521733392 0.222222222222222 0.888888888888889 0.666666666666667 0.92156862745098 0 0 0.376289852986655 0.988293276038019 0.376289852986655 0.988293276038019 6 102 2 0 8 0 0 0 0.663 0.337 0.848 0.152 0.999952116040772 -0.0097859912926023 0.00978599129260257 0.999952116040773 0.872084234248057 0.744557158576021 0.969383521733392 0.925550353284281 0.888888888888889 0.777777777777778 0.994845360824742 0.99548969072165 8 510 7 573 0.984555984555985 0.987931034482759 0.250277718532898 0.697671350671516 0.606327693305797 0.0323275862068966 0.0363209939148073 0.611111111111111 0.666666666666667 0.0196563841687892 0.0233656143602441 0.0588368225386887 0.89630894411697 0.0313890464983915 0.144158645303836 0.647852226004442 0.781582015306519 -0.0130813852343715 0.794984032613076 0.0765648305491108 -0.0239510172565528 0.97460746804279 -0.00751077486806028 -0.0267311905951996 -0.0224953448244784 -0.0222099235511293 0.00146698893316417 -0.99783188301433 0.999203316120303 0.0513141286909706 0.00265657372065158 1 0.777777777777778 0.998412698412698 0.976190476190476 0.22477650063857 0.104086845466156 0.0297243308030364 0.116504854368932
"1231543" 1000 10 0.100884908746093 0.0554318593915134 0.385028 3 6.05693519079346e-06 0 0.758676191261392 0.607994324563436 0.911975836552433 0.797231548886336 9 6 8249 8441 8441 4056 6 6 0 0.139876606697134 0.0916482246836469 0.0946039706274108 0.0895030416817669 0.096214717772468 8255 0.194846694720283 0.288948515621634 0.1794215691607 0.131843690105707 0.918621123846678 0.408312369892237 0.333333333333333 0.166666666666667 0.998306519898391 0.996581196581197 0.99746835443038 0.994011976047904 2 1 1179 394 583 166 0.168128242904168 0.169543224711798 0.168472912062054 0.170786652978727 1181 395 0.143737672583826 0.0409270216962525 0.48017673119362 0.915604225855536 0.166666666666667 0.666666666666667 0.5 0.888888888888889 0 0 0.354339835346409 0.722436958950044 0.354339835346409 0.722436958950044 2 36 1 0 4 0 0 0 0.608 0.392 0.793 0.207 0.983119226235039 0.182966081575289 -0.182966081575289 0.983119226235041 0.561555607346942 0.0813788761533215 0.916903561968302 0.915604225855536 0.833333333333333 0.666666666666667 0.986449864498645 0.987538940809969 5 137 4 136 0.964788732394366 0.971428571428571 0.242201660526893 0.686360173868545 0.518514201342124 0.0337771203155819 0.0335305719921105 0.733333333333333 0.733333333333333 0.0104703306998453 0.0266216500718952 0.148113319112325 0.843977206095494 0.0312888412113312 0.146011441469132 0.603620322217702 0.654089186591921 0.142950035945541 0.70500065245639 -0.105272345857331 0.144373275860625 0.913619961613785 0.187328544878241 -0.0670515708291662 0.0540516034421012 0.0118451705024883 -0.0433559886172047 0.996533759707862 0.990049263806017 0.0363286473507968 -0.0967243616619312 1 0.666666666666667 0.997439180537772 0.995321637426901 0.450363196125908 0.225181598062954 0.0814600948649206 0.161789066813915
"1231544" 1000 10 0.0520366826919872 0.0188760227059845 0.500147 9 1.9240389425482e-06 36 0.953070958387107 0.892086180087896 NA NA 2592 370 25617 26486 26486 12763 370 0 0 0.184689192576978 0.0133870048544818 0 0.0149965259779155 0 25987 0.34545971361436 NA 0.37131722212834 0.0460865132010035 0.769546470610752 0 0.443243243243243 NA 0.987537993920973 0.975271411338963 NA NA 164 0 12996 0 6468 0 0.0124139398549429 0.0248505073312144 NA NA 13160 0 0.506777403431795 0 0.215482927964404 NA 0.0297297297297297 NA 0.982731554160126 NA 0.953191489361702 NA 0.0159163109006522 0.0317106375178117 NA NA 637 0 11 224 0 0 0.0175507325863825 0 0.987 0.013 0.75 0.25 0.999999951659589 -0.000310935388788461 0.000310935388788681 0.999999951659592 0.0744695173454472 0 0 0 0.00810810810810811 0 0.993227990970655 1 3 201 0 214 0.985294117647059 1 0.00977363390762549 0.019556549228675 0.0196108385247635 0.0157486484368879 0.0167672177387761 0.217506903301105 NA -0.0439812303709462 NA 0.111245205724069 NA 0.00643726701150787 NA 0.857193193193193 NA -0.0677597597597598 NA -0.995509540456249 0.00153395991865758 -0.0253801106427641 -0.00490040189457106 -0.0794269166185205 -0.000300258187774814 0.211689626535537 -0.00318860196781685 0.104804037758706 -0.999610227082422 -0.99198879208847 -0.000363764344414413 NA 0.17027027027027 NA 0.947103274559194 NA 0.628461538461539 NA 0.596183800623053
"1231545" 1000 10 0.0610021350001047 0.0194804717911862 0.501887 10 1.71850833476542e-06 86 0.951977390034798 0.885246800931884 NA NA 3133 377 28718 30553 30553 14365 377 0 0 0.163555677087327 0.0149296884452213 0 0.0161244139281175 0 29095 0.420745438549989 NA 0.443284887235576 0.0422184330360514 0.83073149477183 0 0.557029177718833 NA 0.988048488987536 0.975875933371625 NA NA 210 0 17361 0 8495 0 0.0124269285312303 0.0256540330495236 NA NA 17571 0 0.59136790810999 0 0.0514872077587731 NA 0.00795755968169761 NA 0.7 1 0.571428571428571 NA 0.0126937609384578 0.0250023023177978 NA NA 10 2 3 4 0 0 0.000278454577097111 0 0.987 0.013 0.845 0.155 0.999993454173224 0.00361823309139567 -0.00361823309139529 0.999993454173222 0.42676083999589 0.132986231886801 0 0 0.0610079575596817 0.0318302387267905 0.993088942307692 0.995174909529554 23 1555 12 1350 0.985424588086185 0.991189427312775 0.0104688879659311 0.0237617832418442 0.0176555891298235 0.108249216846502 0.093978419770275 0.238980755121621 NA -0.0526745501198546 NA 0.114379170488898 NA 0.0238528087303691 NA 0.843758602361386 NA 0.0220600821422354 NA -0.977521205727019 -0.000829005608970043 -0.133049956188029 -0.00181782561652216 0.635680833334368 -0.00314750618136546 -0.262104553090679 0.00342829617064619 -0.738091653909356 0.997345025050905 0.669843651307586 -0.0711170913134595 NA 0.374005305039788 NA 0.964267612772428 NA 0.516151202749141 NA 0.573925245567037
"1231546" 1000 10 0.0537918709541432 0.0165932885858889 0.503139 9 1.538745614575e-06 15 0.974439659728644 0.891588399450124 NA NA 3180 460 32034 32395 32395 16094 458 0 0 0.136150233543714 0.0125780880839875 0 0.0112872822935657 0 32494 0.442229245697456 NA 0.399564734189328 0.0389031221728823 0.769983160821037 0 0.574235807860262 NA 0.984906743185079 0.969815218638816 NA NA 263 0 17162 0 8450 0 0.0134394499671657 0.0267273141970001 NA NA 17425 0 0.525040387722132 0 0.0208232489999279 NA 0.00218340611353712 NA 0.666666666666667 NA 0.5 NA 0.0152060647624134 0.030791372520708 NA NA 3 0 1 1 0 0 6.21349571268796e-05 0 0.988 0.012 0.842 0.158 0.999997780297445 -0.00210698841482694 0.00210698841482669 0.999997780297446 0.0554981368534968 0.009083826324534 0 0 0.00652173913043478 0.00434782608695652 0.997142857142857 0.99774011299435 3 443 2 418 0.993273542600897 0.995238095238095 0.0091287384366171 0.0182094359654971 0.0182420768044153 0.0275257860072077 0.0259724120790357 0.304348656990244 NA -0.0536572070428618 NA 0.226752699894591 NA -0.00512633507469194 NA 0.847395395395395 NA 0.125337337337337 NA -0.980955182347933 0.00184085827843124 -0.0199580269847844 0.0029096890542886 -0.0362535861191892 -0.0020108482908896 -0.784233342266143 0.00348741677118135 0.0569378318267125 -0.999907994862053 -0.998118223892655 0.00169321676429211 NA 0.338427947598253 NA 0.963512241054614 NA 0.529846153846154 NA 0.535753176043557
"1231547" 1000 10 0.0521385715866122 0.0178013327125364 0.501529 9 1.57040108043594e-06 15 0.973064699644944 0.894483172096173 NA NA 3166 452 31387 31700 31700 15908 451 0 0 0.0882768567308587 0.0128107787571041 0 0.0127826209239959 0 31839 0.435747339126528 NA 0.342025623031937 0.0455823812433635 0.771569032744117 0 0.57649667405765 NA 0.982152663371774 0.964324917672887 NA NA 260 0 14308 0 7028 0 0.0161786837308504 0.0333908918049259 NA NA 14568 0 0.441790294191602 0 0.0293296703774868 NA 0.00221729490022173 NA 0.5 NA 0 NA 0.0138476924396079 0.0271078339676595 NA NA 2 0 1 0 0 0 0 0 0.979 0.021 0.815 0.185 0.999982573310975 0.00590364924077373 -0.00590364924077369 0.999982573310977 0.0752760568099413 0 0 0 0.0110619469026549 0 0.995590828924162 1 5 520 0 584 0.990476190476191 1 0.00929702481295208 0.0183238078837754 0.0181675444827566 0.0326879557455368 0.0367110887603721 0.367264682264534 NA -0.0392918005333079 NA 0.11168312403162 NA 0.00646330943018305 NA 0.860134995130556 NA 0.0378238616855662 NA -0.990955189651835 -0.00719692440605377 -0.0265164049955801 -0.00237027117035789 0.0596073048831509 -0.00611724059852962 -0.424769374113825 -0.000195470462536988 -0.0870850382177786 0.999824358162803 0.99551764525332 0.00144137896483188 NA 0.217294900221729 NA 0.943450663589152 NA 0.508165829145729 NA 0.468044601577373
"1231548" 1000 10 0.059509795025777 0.0206861655844542 0.500332 9 4.07265618636475e-06 19 0.972091407653088 0.887424759708756 NA NA 1766 272 12005 12241 12241 6060 271 0 0 0.337238596861663 0.0193396903730743 0 0.0193905780628913 0 12277 0.458416113736563 NA 0.45773459797508 0.0389872189235266 0.845779852341326 0 0.616236162361624 NA 0.977883724010065 0.956017908875428 NA NA 167 0 7384 0 3630 0 0.0181294947690638 0.0364810328255737 NA NA 7551 0 0.599009900990099 0 0.0701258089219685 NA 0.00738007380073801 NA 0.818181818181818 NA 0.5 NA 0.0257128263626413 0.0455979005384379 NA NA 11 0 2 2 0 0 0.00033003300330033 0 0.993 0.007 0.91 0.09 0.999997132046967 -0.00239497345352989 0.00239497345353003 0.999997132046965 0 0.145301205273973 0 0 0 0.0367647058823529 1 0.984025559105431 0 10 10 316 1 0.969325153374233 0.0154333980648856 0.0303919521969232 0.0338802945577156 0.00165016501650165 0.0521452145214521 0.233298709905656 NA -0.0523845124711055 NA 0.0926645075373058 NA 0.0326705078693241 NA 0.844208208208208 NA 0.0196316316316316 NA -0.986003711900817 0.00319549954485029 0.082887146244601 0.000419378781778579 -0.270705011511467 -0.00172154646347573 0.643581446335969 0.00220701245697031 0.355171875255277 -0.999498887123295 0.929845640448943 -0.0152246844175857 NA 0.512915129151292 NA 0.949891852919971 NA 0.711726384364821 NA 0.648055654655726
"1231549" 1000 10 0.0712095983359205 0.021525297425012 0.48218 3 2.0155601241585e-06 NA 0.932071996813858 0.859797934312387 NA NA 2934 347 24460 25187 25187 12217 347 0 1 0.128580642694973 0.0148212030492785 0 0.0160963341346529 0 24807 0.286052660905548 NA 0.222403249566204 0.193101598476645 0.696187349214585 0 0.311239193083574 NA 0.981821242215115 0.961524759529747 1 1 108 0 5833 4189 2699 1959 0.01920022921888 0.0406234254069476 NA NA 5941 4189 0.220921666530245 0.16035033150528 0 NA 0 NA NA NA NA NA 0.0148666465670731 0.0329274141450181 NA NA 0 0 0 0 0 0 0 0 0.581 0.419 0.804 0.196 0.990001460575309 -0.141057109210259 0.141057109210259 0.990001460575309 0.203365421426852 0.00398981493920097 0 0 0.037463976945245 0.00576368876080692 0.98132183908046 0.995967741935484 13 216 2 222 0.943231441048035 0.991071428571429 0.0138620391570355 0.0327983251860792 0.0191439786557393 0.0176802815748547 0.0181714005074896 0.34007429494761 NA -0.0257681269837275 NA 0.125840316653938 NA 0.00510975025821271 NA 0.817553553553553 NA 0.200580580580581 NA 0.969945757601525 -0.12852776561406 0.114780435003769 0.922476239739026 -0.0379297074478297 -0.0354263288072477 0.0655022358003531 0.137481271490527 -0.149912301954231 0.994820791900315 0.984064914868642 0.0971500031620704 NA 0.334293948126801 NA 0.960916442048518 NA 0.306204673650282 NA 0.287781891618983
"1231550" 1000 10 0.0746676327874936 0.024333591585647 0.481422 2 1.88125517345173e-06 102 0.930930434896472 0.862894298618531 NA NA 3293 410 26168 27546 27546 13052 410 0 0 0.11343502109424 0.019296723946997 0 0.0203426475013538 0 26578 0.309301933945111 NA 0.270389184320047 0.16878798332319 0.618722822062328 0 0.317073170731707 NA 0.983960518198643 0.964490576345261 1 1 130 0 7975 2980 3531 1501 0.0160031115996836 0.0358493501261752 NA NA 8105 2980 0.270533251608949 0.11500153233221 0 NA 0 NA NA NA NA NA 0.0171698119221507 0.0343770502295514 NA NA 0 0 0 0 0 0 0 0 0.643 0.357 0.693 0.307 0.977615270132803 0.210400531375675 -0.210400531375675 0.977615270132803 0.385504362693987 0.00155061362844878 0 0 0.0609756097560976 0.0024390243902439 0.988784208165096 0.998964803312629 25 951 1 459 0.974385245901639 0.997826086956522 0.0156086156129756 0.0265871850974135 0.0211771519821147 0.0728623965675759 0.0351670242108489 0.3216568866218 NA -0.0485147430046873 NA 0.193197602017368 NA 0.0105861881082424 NA 0.81817017017017 NA 0.15415015015015 NA -0.933163162734178 -0.222320966367096 -0.266746672194251 0.774690350007802 -0.152793068778867 -0.126301096986699 -0.0820286760284103 -0.545720229083618 0.423711370860673 0.992986374220594 -0.902731400789269 0.0988730323014537 NA 0.226829268292683 NA 0.939016393442623 NA 0.332580887885628 NA 0.335450695704779
